aX,aY,aZ,gX,gY,gZ
-0.523,0.905,-0.070,5.798,98.450,36.621
-0.332,0.712,-0.235,6.226,106.506,35.950
-0.437,0.966,-1.419,-3.052,107.422,29.785
-1.064,1.226,-1.352,-34.790,107.910,14.893
-1.060,1.341,-0.816,-35.706,109.314,11.719
-0.553,1.034,-0.710,-42.725,96.069,4.333
-0.433,0.750,-0.882,-69.031,86.853,-6.836
-0.506,0.614,-1.111,-99.548,80.261,-11.841
-0.582,0.671,-1.480,-112.976,68.970,-12.756
-0.710,0.468,-1.603,-124.329,56.274,-14.648
-0.834,0.340,-1.804,-121.826,39.246,-8.545
-0.969,0.473,-1.796,-106.079,17.761,1.587
-0.876,0.480,-1.472,-69.885,-4.211,10.193
-0.725,0.407,-1.199,-21.545,-20.752,19.592
-0.778,0.661,-0.970,8.972,-27.527,27.771
-0.802,0.865,-0.400,17.090,-27.954,30.884
-0.719,1.195,-0.266,2.686,-25.391,28.137
-0.775,0.925,-0.166,-35.583,-30.579,20.386
-0.723,0.894,-0.135,-37.170,-35.828,22.461
-0.663,0.764,-0.308,-48.096,-38.635,16.479
-0.533,0.619,-0.707,-55.054,-46.021,11.475
-0.533,0.667,-0.965,-44.617,-56.213,9.399
-0.475,0.860,-1.136,-26.733,-67.505,9.766
-0.394,0.920,-1.126,-2.258,-80.322,10.376
-0.122,0.695,-0.717,14.404,-87.402,13.062
-0.097,0.924,-0.751,31.128,-78.125,13.489
-0.127,0.702,-0.188,15.259,-61.829,8.972
-0.075,0.623,0.182,6.287,-49.194,10.315
-0.035,0.556,0.489,4.944,-31.250,7.019
0.001,0.529,0.717,9.094,-8.362,3.967
0.016,0.592,0.577,15.747,15.747,2.441
-0.126,0.811,0.078,20.813,36.377,-0.854
-0.352,0.695,0.096,15.625,49.500,-4.028
-0.406,0.590,0.171,12.268,62.744,-0.916
-0.337,0.574,0.188,11.353,76.477,1.465
-0.199,0.525,0.125,-0.610,90.576,-1.221
-0.226,0.559,-0.227,-3.845,103.210,-4.944
-0.405,0.801,-1.024,-9.644,110.168,-7.629
-0.918,0.713,-0.892,-28.381,108.337,-10.925
-0.945,0.342,-0.508,-52.002,110.413,-4.517
-0.701,0.539,-1.188,-44.800,106.018,3.601
-0.908,0.798,-1.812,-50.171,95.276,0.610
-1.541,0.645,-1.754,-52.795,78.247,1.221
-1.515,0.799,-1.905,-62.256,58.411,5.859
-1.484,1.034,-2.125,-51.575,18.921,-0.183
-1.349,0.747,-1.848,-38.696,-19.897,-7.996
-0.922,0.355,-1.119,-19.165,-49.133,-4.089
-0.636,0.338,-0.698,11.353,-59.143,2.930
-0.511,0.578,-0.719,36.804,-56.335,4.700
-0.509,0.933,-1.295,51.575,-55.176,-0.610
-0.690,0.842,-1.296,41.626,-63.171,-10.803
-0.697,0.844,-0.982,34.607,-74.890,-5.676
-0.425,0.654,-0.616,15.442,-78.308,-0.854
-0.399,0.499,-0.323,-9.583,-74.524,1.465
-0.452,0.594,-0.531,-21.057,-74.097,5.798
-0.593,0.795,-0.700,-21.362,-78.674,5.188
-0.486,0.682,-0.706,-14.709,-93.384,0.977
-0.300,0.432,-0.359,-3.784,-103.027,0.427
-0.013,0.473,-0.187,9.338,-93.567,3.235
-0.065,0.619,0.155,27.832,-71.411,4.089
-0.095,0.651,0.531,26.489,-49.438,3.540
-0.123,0.752,0.653,37.048,-29.724,2.991
-0.155,0.773,0.747,52.002,-6.470,0.977
-0.179,0.961,0.330,62.195,16.174,0.488
-0.325,0.965,0.042,64.392,30.823,-3.357
-0.433,0.799,0.072,60.120,39.917,-5.005

-0.101,0.896,-0.208,8.911,2.441,22.461
-0.156,0.969,-0.372,6.836,4.089,20.935
-0.226,1.013,-0.412,0.183,7.446,18.250
-0.276,1.011,-0.421,-4.883,7.019,16.479
-0.315,0.991,-0.408,-8.911,1.038,14.832
-0.359,0.990,-0.340,-6.592,-6.592,13.489
-0.318,0.971,-0.237,-0.488,-15.381,12.695
-0.262,0.917,-0.209,2.991,-25.146,10.742
-0.224,0.966,-0.261,9.949,-29.785,7.141
-0.231,0.998,-0.254,17.090,-32.410,4.028
-0.220,0.941,-0.195,8.972,-33.691,4.272
-0.179,0.825,-0.156,-8.179,-33.936,8.789
-0.174,0.789,-0.189,-17.273,-34.363,14.282
-0.179,0.822,-0.199,-25.940,-35.278,19.287
-0.162,0.941,-0.151,-35.339,-35.400,22.949
-0.143,1.062,-0.200,-38.635,-36.316,24.414
-0.163,1.136,-0.214,-32.776,-39.429,25.452
-0.129,1.039,-0.226,-24.109,-44.556,28.198
-0.108,0.903,-0.179,-22.827,-48.279,30.273
-0.097,0.828,-0.146,-27.527,-50.842,32.776
-0.111,0.835,-0.145,-32.043,-53.040,34.912
-0.123,0.850,-0.050,-43.945,-54.199,36.438
-0.088,0.836,0.000,-61.523,-53.101,38.879
-0.036,0.793,-0.038,-79.285,-51.575,41.992
-0.011,0.811,-0.098,-97.168,-49.988,45.044
-0.007,0.887,-0.129,-110.046,-49.927,47.974
-0.010,0.936,-0.102,-116.455,-51.819,51.453
-0.033,1.005,-0.007,-118.164,-53.040,55.420
-0.051,1.084,0.110,-115.601,-53.101,59.204
-0.041,1.133,0.289,-112.000,-51.453,60.730
-0.074,1.041,0.446,-113.220,-45.776,59.875
-0.081,0.953,0.642,-124.146,-33.997,59.265
-0.083,0.849,0.713,-130.615,-18.250,59.631
-0.069,0.767,0.650,-139.099,-3.357,60.242
-0.136,0.825,0.409,-148.315,7.812,60.730
-0.140,0.969,-0.023,-148.315,15.198,58.899
-0.158,1.071,-0.445,-150.024,18.616,53.528
-0.142,1.066,-0.790,-144.897,15.686,49.255
-0.125,1.067,-1.070,-138.367,7.812,45.898
-0.751,0.967,-0.606,-55.237,78.125,-2.747
-0.616,1.122,-0.903,-78.430,74.524,-8.850
-0.750,1.089,-1.067,-91.309,63.416,-16.296
-0.906,0.635,-0.970,-93.201,54.382,-17.578
-1.035,0.754,-1.065,-90.271,36.987,-10.559
-1.138,1.209,-1.318,-47.485,12.756,-10.254
-0.938,1.131,-1.491,5.005,-13.245,-14.832
-0.801,0.961,-1.354,38.940,-34.241,-15.320
-0.577,0.754,-0.909,51.147,-41.626,-11.536
-0.370,0.695,-0.725,53.406,-39.551,-4.517
-0.236,0.902,-0.776,45.105,-36.682,-4.639
-0.369,1.105,-0.889,30.396,-38.940,-10.925
-0.501,1.001,-0.893,8.484,-45.715,-18.066
-0.590,0.788,-0.994,0.183,-54.565,-20.630
-0.567,0.791,-1.004,-8.850,-65.613,-22.705
-0.536,0.698,-0.870,-11.169,-77.454,-25.146
-0.333,0.621,-0.939,4.150,-84.229,-23.193
-0.363,0.769,-1.254,23.193,-89.722,-20.630
-0.466,0.687,-1.079,25.513,-102.966,-20.813
-0.436,0.649,-0.700,46.387,-114.258,-14.404
-0.220,0.710,-1.023,72.937,-122.986,-9.216
-0.394,0.550,-0.455,75.378,-123.901,-9.888
-0.300,0.439,0.174,61.523,-110.962,-3.601
-0.303,0.397,0.427,52.979,-96.619,-0.854
-0.368,0.553,0.656,40.039,-78.003,-5.188
-0.413,0.709,0.745,30.884,-55.420,-11.108
-0.480,0.905,0.380,26.306,-33.875,-19.836
-0.637,1.010,0.141,15.381,-18.433,-30.579
-0.582,0.886,0.133,8.179,-9.583,-36.377
-0.461,0.872,-0.061,20.447,-6.592,-36.987
-0.382,0.844,-0.122,31.250,-4.639,-38.696
-0.303,0.789,-0.077,26.245,0.122,-36.560
-0.182,0.802,-0.050,19.165,6.104,-32.227
-0.082,0.715,-0.000,5.493,13.062,-31.372
-0.014,0.766,-0.012,-0.854,21.973,-30.151
-0.051,0.992,-0.196,5.676,30.029,-30.090
-0.124,0.987,-0.183,1.648,39.185,-32.715
-0.156,1.035,-0.205,3.845,48.767,-32.593
-0.196,1.136,-0.293,7.568,58.472,-35.461
-0.246,1.197,-0.561,7.202,64.148,-41.016
-0.322,1.252,-0.840,-5.737,64.209,-47.058
-0.531,1.376,-1.087,-1.892,56.519,-50.171
-0.610,1.473,-1.232,10.681,50.354,-51.147
-0.708,1.555,-1.635,36.926,33.203,-51.697
-0.827,1.761,-1.848,50.537,9.644,-56.641
-0.821,1.683,-1.724,72.937,-18.799,-66.650
-0.777,1.516,-1.509,96.313,-55.908,-76.355
-0.639,1.267,-0.853,113.892,-83.008,-81.665
-0.405,1.017,-0.438,131.470,-92.285,-85.449
-0.276,0.810,-0.039,138.550,-89.966,-89.783
-0.141,0.734,0.080,136.230,-78.430,-91.675
-0.060,0.712,0.161,128.540,-66.956,-93.079
-0.029,0.726,0.214,113.403,-53.955,-93.689
-0.014,0.859,0.071,109.680,-43.274,-90.576
-0.029,0.892,-0.030,107.971,-34.607,-86.975
0.002,0.889,-0.196,101.624,-31.067,-80.933
0.018,0.820,-0.396,95.825,-32.776,-74.829
0.040,0.803,-0.597,81.482,-40.894,-69.702
0.073,0.781,-0.665,71.228,-53.406,-64.148
0.187,0.596,-0.523,59.082,-63.599,-58.533
0.311,0.444,-0.594,57.068,-73.730,-53.162
0.312,0.399,-0.382,44.006,-79.895,-51.208
0.270,0.476,-0.196,43.152,-84.412,-50.842
0.262,0.544,0.001,50.537,-90.210,-50.476
0.282,0.618,0.297,72.144,-94.421,-44.922
0.331,0.595,0.544,91.125,-97.046,-37.659
0.384,0.555,0.761,97.900,-91.858,-33.875
0.356,0.420,0.804,96.924,-77.637,-32.959
0.363,0.462,1.010,90.271,-51.086,-31.860
0.313,0.395,1.151,100.464,-24.658,-30.640
0.332,0.407,1.220,107.178,0.854,-23.865
0.315,0.556,1.117,118.469,25.940,-14.709
0.245,0.678,0.799,122.437,45.349,-10.376
0.148,0.645,0.705,108.459,56.885,-6.470
0.158,0.688,0.800,98.083,66.833,-1.587
0.151,0.865,0.687,100.708,76.477,1.038
0.107,1.026,0.674,101.563,87.646,0.366
0.135,1.059,0.552,93.994,100.525,-0.854
0.108,1.437,-0.329,96.802,104.797,-3.540
-0.197,1.532,-0.050,64.575,110.474,-16.357

-0.129,1.039,-0.226,-24.109,-44.556,28.198
-0.108,0.903,-0.179,-22.827,-48.279,30.273
-0.097,0.828,-0.146,-27.527,-50.842,32.776
-0.111,0.835,-0.145,-32.043,-53.040,34.912
-0.123,0.850,-0.050,-43.945,-54.199,36.438
-0.088,0.836,0.000,-61.523,-53.101,38.879
-0.036,0.793,-0.038,-79.285,-51.575,41.992
-0.011,0.811,-0.098,-97.168,-49.988,45.044
-0.007,0.887,-0.129,-110.046,-49.927,47.974
-0.010,0.936,-0.102,-116.455,-51.819,51.453
-0.033,1.005,-0.007,-118.164,-53.040,55.420
-0.051,1.084,0.110,-115.601,-53.101,59.204
-0.041,1.133,0.289,-112.000,-51.453,60.730
-0.074,1.041,0.446,-113.220,-45.776,59.875
-0.081,0.953,0.642,-124.146,-33.997,59.265
-0.083,0.849,0.713,-130.615,-18.250,59.631
-0.069,0.767,0.650,-139.099,-3.357,60.242
-0.136,0.825,0.409,-148.315,7.812,60.730
-0.140,0.969,-0.023,-148.315,15.198,58.899
-0.158,1.071,-0.445,-150.024,18.616,53.528
-0.142,1.066,-0.790,-144.897,15.686,49.255
-0.125,1.067,-1.070,-138.367,7.812,45.898
-0.751,0.967,-0.606,-55.237,78.125,-2.747
0.055,1.088,-0.603,-5.127,36.011,-2.563
0.156,1.021,-0.629,6.042,17.944,-0.305
0.260,0.977,-0.742,18.921,0.977,2.197
0.323,0.902,-0.711,18.677,-13.062,1.709
0.356,0.811,-0.575,15.198,-28.687,0.610
0.437,0.756,-0.485,15.259,-42.542,1.770
0.492,0.787,-0.586,17.090,-52.612,3.357
0.465,0.828,-0.489,6.775,-62.012,1.587
0.463,0.777,-0.417,-6.348,-75.073,2.930
0.458,0.704,-0.301,-12.146,-87.585,6.226
0.468,0.707,-0.212,-21.606,-93.445,11.780
0.446,0.751,-0.204,-19.897,-100.098,15.442
0.459,0.721,-0.350,-11.108,-107.178,16.541
0.232,0.937,-0.217,35.217,-121.216,16.418
0.384,0.724,-0.066,-1.770,-127.441,20.813
0.324,1.043,0.464,-3.052,-126.709,23.376
0.300,1.353,0.654,11.169,-111.572,19.897
0.159,0.911,0.406,-13.794,-100.464,10.498
0.016,0.894,0.417,-27.283,-107.910,11.414
-0.078,1.001,0.247,-27.893,-113.220,14.282
-0.122,0.950,0.196,-16.357,-117.798,9.155
-0.082,0.949,0.122,-12.451,-123.047,5.005
0.043,1.037,0.053,1.282,-127.747,5.493
0.076,1.064,0.350,6.897,-128.540,5.798
0.061,0.909,0.594,7.141,-122.375,6.775
0.079,0.829,0.621,16.602,-115.295,10.559
0.118,0.920,0.676,20.020,-108.521,13.550
0.164,0.989,0.781,17.517,-100.586,12.207
0.208,1.059,0.760,22.095,-91.614,8.911
0.255,1.109,0.702,28.015,-83.008,6.470
0.327,1.097,0.641,19.958,-73.975,4.578
0.304,1.126,0.509,10.132,-66.162,2.258
0.208,1.117,0.449,1.526,-61.829,0.122
0.175,1.065,0.479,-10.437,-57.434,-0.793
0.218,1.056,0.479,-17.517,-52.002,-0.854
0.282,1.013,0.523,-26.794,-44.006,-3.418
0.346,0.961,0.562,-34.546,-34.363,-6.287
0.336,0.948,0.545,-37.170,-25.879,-10.498
0.228,0.981,0.465,-37.292,-16.907,-15.564
0.099,0.979,0.456,-40.894,-9.399,-19.836
0.093,0.795,0.326,-54.138,-1.038,-19.653
0.107,0.802,0.380,-69.580,6.958,-14.954
0.072,1.018,0.284,-61.523,15.625,-14.587
0.038,1.067,0.012,-48.157,23.865,-16.602
-0.072,1.179,-0.298,-28.442,24.475,-16.785
-0.135,1.067,-0.439,-19.897,21.667,-17.334
-0.223,1.182,-0.915,2.502,11.658,-13.794
-0.498,1.047,-0.668,11.658,-6.348,-14.465
-0.502,1.033,-0.853,-2.747,-19.958,-8.667
-0.503,1.228,-1.001,10.437,-38.269,-7.324
-0.420,1.225,-0.646,-1.160,-49.011,-12.695
-0.170,1.081,-0.498,-1.099,-50.232,-11.719
-0.016,1.027,0.052,-3.418,-44.495,-9.155
-0.027,0.879,-0.076,2.441,-36.682,-8.301
0.079,0.550,-0.087,-7.019,-45.593,-9.705
0.163,0.607,-0.253,-13.489,-48.096,-7.446
0.088,0.890,-0.389,-3.845,-58.472,-6.714
-0.018,0.899,-0.196,2.747,-75.623,-7.141
-0.094,0.992,-0.100,31.006,-87.463,-0.427
-0.039,0.917,0.387,46.448,-88.440,8.057
0.171,1.038,0.888,31.738,-64.087,15.442
0.252,0.781,1.009,8.240,-37.415,19.531
0.232,0.645,1.133,-30.579,-28.809,23.132
0.111,0.744,1.054,-24.231,-20.020,23.315
0.130,0.703,0.600,-1.770,-11.902,15.198
0.107,0.798,0.465,-3.479,-12.573,3.967
0.156,0.935,0.297,-0.854,-13.367,0.854
0.186,1.042,0.239,8.301,-14.526,1.526
0.222,1.032,0.217,11.230,-12.268,1.953
0.265,1.059,0.226,9.338,-8.667,3.967
0.315,1.125,0.198,15.869,-3.174,7.019
0.351,1.146,0.134,19.897,1.404,8.911
0.309,0.954,-0.070,18.738,1.892,7.019
0.342,0.765,0.220,-25.574,-7.568,8.423
0.503,1.028,0.491,-74.829,-0.427,3.174
0.408,1.161,0.292,-34.546,14.282,-13.672
0.285,1.146,0.273,-14.526,20.569,-24.719
0.193,1.021,0.071,-1.648,24.353,-24.170
0.115,1.014,-0.263,17.700,22.400,-21.057
0.017,1.283,-0.779,38.513,7.874,-18.433
-0.391,1.309,-0.553,49.927,-16.724,-23.254
-0.645,0.771,-0.396,21.057,-30.762,-18.555
-0.625,0.612,-0.720,7.874,-46.021,1.465
-0.372,0.582,-0.521,-13.123,-57.251,2.869
-0.018,0.831,-0.402,-0.122,-53.223,-1.892
0.061,1.156,-0.095,18.860,-38.330,-4.150
0.051,1.316,-0.015,8.789,-27.283,-12.329
0.035,1.038,-0.068,-13.062,-26.245,-23.682
0.047,0.855,-0.016,-26.245,-28.442,-24.353
0.080,0.818,0.153,-23.193,-31.128,-18.555
0.120,1.022,0.227,-11.414,-35.095,-14.221
0.140,0.970,0.260,-19.470,-35.950,-12.451
0.082,0.910,0.290,-35.461,-35.828,-10.498
0.018,0.944,0.106,-41.992,-39.856,-10.803
-0.027,0.859,-0.085,-45.959,-48.645,-14.465
-0.037,0.708,-0.128,-46.082,-59.937,-17.761

0.234,0.985,0.067,-5.615,-39.551,2.625
0.273,0.937,0.173,-0.610,-44.983,1.404
0.366,0.890,0.318,6.165,-43.518,3.052
0.379,0.905,0.536,10.376,-31.921,4.456
0.339,0.793,0.831,9.216,-20.264,3.967
0.312,0.762,0.913,24.414,-10.681,6.409
0.298,0.803,0.893,34.424,-0.244,9.216
0.235,0.886,0.714,24.292,9.888,9.827
0.107,0.951,0.655,4.150,16.357,6.958
0.072,0.972,0.635,-6.226,21.057,5.188
0.161,0.944,0.592,-5.188,25.024,4.639
0.250,1.049,0.423,9.766,29.053,5.310
0.272,1.194,0.085,19.958,33.752,3.113
0.167,1.187,0.018,19.470,33.875,-1.221
0.094,1.087,0.136,5.920,33.081,-2.808
0.079,1.026,0.117,6.348,32.410,-0.671
0.106,0.939,0.134,3.601,31.311,0.244
0.115,0.859,0.152,-0.488,29.602,-0.610
0.138,0.827,0.173,-6.104,28.259,-0.977
0.170,0.883,0.099,-7.507,26.001,-0.793
0.200,0.902,0.066,-9.155,23.621,-0.854
0.220,0.924,0.022,-9.216,21.545,-0.244
0.211,0.957,-0.020,-7.568,19.897,0.977
0.200,0.978,-0.114,-5.493,18.311,2.136
0.172,0.974,-0.200,-4.761,15.259,2.747
0.135,0.981,-0.254,1.343,10.071,2.991
0.129,0.909,-0.187,4.578,4.333,3.784
0.167,0.897,-0.194,11.292,0.061,5.371
0.146,0.898,-0.176,12.146,-2.808,5.737
0.108,0.941,-0.229,5.981,-7.385,5.127
0.092,0.924,-0.218,-1.648,-15.015,3.601
0.106,0.898,-0.234,-6.592,-24.963,4.089
0.108,0.912,-0.279,-9.216,-36.438,5.310
0.117,0.933,-0.221,-9.155,-48.401,5.249
0.129,0.942,-0.130,-3.601,-61.340,4.822
0.186,0.870,0.117,2.441,-69.336,4.517
0.255,0.799,0.510,3.967,-63.171,6.042
0.254,0.774,0.840,8.301,-46.753,8.484
0.284,0.739,1.031,7.935,-31.616,11.230
0.284,0.860,1.125,10.132,-17.578,12.451
0.217,0.926,1.179,12.878,-4.395,10.132
0.196,1.001,0.992,12.878,8.057,8.545
0.162,1.079,0.666,14.282,15.686,6.226
0.142,1.083,0.521,7.202,19.104,1.770
0.174,1.024,0.578,2.930,20.569,-0.061
0.264,0.946,0.591,3.540,24.048,0.854
0.324,0.932,0.585,4.578,29.175,2.319
0.340,0.961,0.547,0.061,35.522,1.709
0.329,1.050,0.381,-6.042,40.894,0.061
0.220,1.203,0.203,-9.155,43.701,-3.113
0.049,1.092,0.252,-16.052,45.593,-7.507
-0.027,0.834,0.335,-24.109,49.500,-7.751
0.033,0.823,0.239,-14.954,51.880,-2.869
0.065,0.817,0.172,-7.446,53.162,-1.099
0.121,0.857,0.027,-0.549,54.138,-0.671
0.153,0.903,-0.139,3.296,52.856,-0.916
0.154,0.965,-0.346,0.122,48.950,-0.916
0.095,1.029,-0.474,-4.517,41.992,-0.732
0.018,1.060,-0.549,-9.277,31.677,-0.183
-0.004,1.083,-0.627,-10.620,18.555,0.732
-0.028,1.054,-0.588,-6.104,2.747,1.465
0.070,0.930,-0.319,-1.099,-10.132,2.380
0.173,0.942,-0.296,15.808,-18.311,2.686
0.137,0.945,-0.187,15.991,-23.743,-1.465
0.143,0.935,-0.076,5.737,-28.503,-5.127
0.201,0.880,0.087,0.305,-30.396,-6.653
0.231,0.940,0.114,1.404,-31.250,-5.737
0.237,0.985,0.058,2.747,-36.194,-5.432
0.252,0.971,0.034,3.113,-44.006,-4.639
0.281,0.990,0.059,8.606,-52.979,-3.601
0.330,1.007,0.046,14.526,-62.744,-4.639
0.392,0.961,0.218,15.442,-68.726,-5.859
0.411,0.936,0.516,8.789,-63.293,-6.104
0.351,0.888,0.816,4.639,-50.537,-6.409
0.288,0.821,1.001,3.906,-37.781,-5.432
0.228,0.831,1.097,8.606,-24.536,-4.761
0.177,0.841,1.158,11.108,-8.789,-6.165
0.163,0.875,0.922,14.526,5.798,-7.812
0.076,0.875,0.574,14.282,13.733,-8.850
0.014,0.882,0.476,5.554,18.066,-8.606
0.037,0.795,0.569,3.723,21.423,-5.920
0.089,0.871,0.507,19.470,23.926,-1.892
0.161,0.913,0.529,31.128,28.809,-0.854
0.217,0.925,0.383,34.851,35.034,0.549
0.216,1.023,0.021,36.316,37.964,1.038
0.052,1.152,-0.034,30.762,36.194,-1.709
0.018,0.939,0.191,2.380,34.912,-4.272
0.117,0.836,0.161,-1.892,32.288,-0.549
0.170,0.858,0.145,-1.160,33.264,1.648
0.194,0.824,0.185,-10.071,35.889,1.221
0.242,0.809,0.200,-18.677,38.818,0.854
0.254,0.858,0.172,-23.376,41.992,0.305
0.232,0.845,0.180,-27.710,44.189,-0.549
0.215,0.858,0.121,-27.954,45.349,-0.183
0.179,0.894,0.049,-27.222,46.082,0.000
0.123,0.959,-0.027,-25.085,45.837,-0.305
0.095,0.965,-0.048,-22.522,45.471,-0.732
0.098,0.953,-0.138,-16.357,43.701,0.000
0.109,0.961,-0.324,-8.301,38.330,1.038
0.102,0.958,-0.429,-3.601,28.320,1.526
0.127,0.967,-0.418,0.854,14.771,2.258
0.127,1.037,-0.500,10.864,0.305,3.540
0.087,1.062,-0.504,8.179,-13.306,2.991
0.131,0.974,-0.434,5.737,-28.687,4.089
0.211,0.907,-0.304,3.906,-40.588,7.263
0.264,0.845,0.054,-11.414,-43.762,9.827
0.196,0.779,0.182,-21.973,-41.443,14.954
0.112,0.876,0.277,-14.893,-45.288,17.700
0.115,0.966,0.283,-6.531,-48.584,16.479
0.159,0.966,0.229,11.353,-54.077,15.381
0.185,0.894,0.276,25.269,-54.626,14.771
0.228,0.897,0.475,32.654,-47.546,15.991
0.210,0.943,0.607,36.438,-34.546,16.296
0.184,0.877,0.681,38.269,-22.949,18.250
0.165,0.828,0.672,40.894,-14.771,23.315
0.117,0.806,0.682,36.926,-7.996,23.926
0.095,0.831,0.676,28.931,-2.136,21.667
0.104,0.854,0.611,24.292,2.808,19.958
0.138,0.885,0.424,22.583,6.287,19.714

-0.130,0.797,-0.087,-10.376,26.489,17.334
-0.140,0.807,-0.118,-10.742,26.611,19.775
-0.153,0.851,-0.146,-11.719,26.917,22.522
-0.154,0.915,-0.205,-15.259,28.381,23.987
-0.156,0.961,-0.238,-20.264,29.663,24.414
-0.155,0.962,-0.246,-24.475,30.518,23.560
-0.149,0.958,-0.260,-30.151,31.067,22.156
-0.135,0.974,-0.278,-34.607,32.288,19.714
-0.149,0.951,-0.338,-36.133,32.715,16.724
-0.149,0.901,-0.372,-38.208,32.349,15.137
-0.177,0.854,-0.456,-42.053,31.982,14.709
-0.217,0.828,-0.491,-46.936,30.823,15.625
-0.238,0.813,-0.472,-55.786,30.273,17.639
-0.269,0.907,-0.499,-67.078,30.823,19.531
-0.323,0.981,-0.448,-78.857,29.297,18.860
-0.366,0.980,-0.450,-86.731,23.193,18.677
-0.406,1.038,-0.525,-90.576,14.465,19.226
-0.473,1.105,-0.491,-88.745,3.174,19.897
-0.452,0.912,-0.789,-75.256,-12.024,22.705
-0.407,0.955,-0.714,-58.899,-26.794,26.123
-0.348,1.029,-0.612,-40.649,-35.706,26.489
-0.374,0.886,-0.320,-31.616,-39.551,25.513
-0.306,0.715,-0.020,-32.898,-37.781,29.785
-0.264,0.770,0.303,-36.011,-29.968,33.630
-0.304,0.741,0.449,-49.377,-17.395,31.433
-0.290,0.750,0.552,-61.401,-4.822,28.381
-0.220,0.768,0.555,-59.692,2.869,28.687
-0.225,0.701,0.427,-50.354,12.390,28.870
-0.088,0.775,0.355,-42.908,22.644,30.457
-0.090,0.998,0.080,-38.269,34.485,29.236
-0.137,1.063,-0.102,-35.278,42.114,28.137
-0.149,0.936,-0.006,-44.495,49.133,29.663
-0.155,1.016,-0.026,-36.316,57.251,32.349
-0.120,1.006,-0.017,-37.659,67.383,31.128
-0.122,0.880,-0.051,-52.795,78.674,26.733
-0.083,0.794,-0.333,-67.810,88.867,23.743
-0.288,1.018,-0.804,-75.989,91.187,18.616
-0.475,0.906,-0.869,-95.398,88.501,12.878
-0.545,0.663,-0.932,-101.318,87.402,15.381
-0.446,0.649,-1.189,-97.717,83.069,19.043
-0.470,0.882,-1.477,-91.919,71.411,18.677
-0.653,1.073,-1.792,-85.571,55.237,15.137
-0.985,0.881,-1.957,-72.327,36.499,13.672
-1.337,0.825,-1.637,-70.374,14.404,18.433
-1.262,0.801,-1.346,-62.683,-10.925,21.545
-0.928,0.609,-0.759,-31.738,-33.569,21.912
-0.678,0.784,-0.632,11.230,-42.236,24.780
-0.746,0.906,-0.514,41.626,-39.978,21.851
-0.670,1.109,-0.754,51.514,-38.391,13.245
-0.770,0.843,-0.625,20.874,-44.800,-0.854
-0.749,0.727,-0.707,14.160,-56.824,-0.793
-0.732,0.767,-0.937,2.014,-70.557,0.610
-0.648,0.800,-0.989,-8.667,-88.135,0.305
-0.465,0.762,-0.908,-0.854,-106.567,1.038
-0.244,0.733,-0.473,12.146,-118.835,1.587
0.067,0.745,-0.193,20.569,-112.366,2.197
0.113,0.591,0.492,31.555,-93.445,4.822
0.367,0.456,1.013,27.893,-73.364,17.029
0.372,0.520,0.964,52.917,-47.729,28.198
0.231,0.644,1.360,56.335,-18.799,36.072
0.225,0.744,0.749,59.937,11.414,43.335
0.031,0.917,0.507,27.161,28.931,42.480
-0.229,0.830,0.516,9.033,45.044,38.635
-0.273,0.881,0.338,2.563,60.852,38.269
-0.237,1.040,0.016,-2.197,74.097,35.645
-0.334,0.975,0.084,-30.884,83.740,25.879
-0.293,0.859,0.033,-58.716,97.900,18.372
-0.345,1.110,-0.537,-75.562,109.924,9.583
-0.536,0.783,-0.598,-104.248,115.356,-4.944
-0.614,0.836,-0.566,-119.995,118.164,-7.202
-0.613,0.838,-0.968,-133.545,116.882,-12.573
-0.905,0.731,-1.570,-120.361,106.079,-17.212
-1.491,0.589,-1.399,-112.183,92.896,-13.306
-1.639,1.110,-1.984,-70.068,67.322,-4.700
-1.458,1.060,-2.211,-29.358,25.818,-10.193
-1.295,1.131,-2.152,-2.136,-12.329,-7.446
-1.031,0.853,-1.251,28.259,-40.039,-4.822
-0.614,0.571,-0.697,49.255,-48.584,-1.770
-0.377,0.741,-1.024,56.274,-48.950,-6.897
-0.627,0.838,-0.870,28.809,-57.007,-23.254
-0.636,0.674,-1.285,27.588,-67.017,-32.776
-0.639,0.734,-1.323,18.555,-80.383,-32.043
-0.654,0.659,-0.918,9.399,-95.459,-28.625
-0.345,0.493,-0.785,14.709,-104.980,-23.621
-0.191,0.722,-0.936,28.381,-104.797,-19.897
-0.380,0.659,-0.692,16.846,-112.305,-21.851
-0.321,0.671,-0.360,9.216,-123.108,-18.066
0.008,0.518,-0.099,16.785,-124.878,-16.235
-0.085,0.886,0.216,34.302,-107.056,-17.029
0.007,0.442,1.165,4.272,-80.750,-20.447
0.133,0.360,1.332,10.559,-52.063,-10.559
0.107,0.256,1.667,17.090,-19.104,-4.089
0.026,0.582,1.151,26.917,13.123,5.249
-0.209,0.759,0.537,25.635,37.476,5.127
-0.436,0.754,0.237,6.409,51.086,6.409
-0.566,0.756,0.230,6.714,61.279,13.550
-0.447,0.740,0.193,7.629,71.289,19.836
-0.217,0.727,0.022,-8.362,82.092,20.874
-0.105,1.168,-0.903,-30.945,91.492,14.648
-0.602,0.994,-0.920,-66.589,88.379,-3.235
-0.715,0.376,-0.552,-109.497,88.257,-3.723
